"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1934263018541772879","Sun Jun 15 14:53:35 +0000 2025","10","Got your tickets yet?? ️ SATURDAY 12TH JULY 🇮🇪 DOORS 2PM - Full Day Rebelfest Tickets Only £12 https://t.co/QSxaxWXzEp Irish Brigade New Era Shea Doolin Shaun Mc Cafferty Bo Loughran The Devenish https://t.co/mGWR26wksv","1934263018541772879","https://pbs.twimg.com/ext_tw_video_thumb/1934262978527772672/pu/img/FO5GFOdnOK8TcvDR.jpg","","en","","0","0","1","https://x.com/undefined/status/1934263018541772879","1270986740782845954",
"1961738211858022659","Sat Aug 30 10:30:11 +0000 2025","0","info cancelan rebelfest dong!!!","1961738211858022659","","","in","","0","0","0","https://x.com/undefined/status/1961738211858022659","1302936929910927360",
"1961926221144739909","Sat Aug 30 22:57:16 +0000 2025","2","rebelfest https://t.co/2YQqrBpsQ4","1961926221144739909","https://pbs.twimg.com/media/GzopfxUbAAA6C68.jpg","","de","","0","0","0","https://x.com/undefined/status/1961926221144739909","1543523665077481473",
"1814646959350718804","Sat Jul 20 13:02:04 +0000 2024","20","Good Saturday Mornin folks we hope y all have a great day! We are all set up at Rebel Fest at the HC High School hope to see y all out here. I wonder what's going to happen exciting today? - Piglet (A. A. Milne) #HaralsonMornings #RebelFest #Community #CallUsIfYouNeedUs https://t.co/HIy4TVeq4p","1814646959350718804","https://pbs.twimg.com/media/GS7rx27WMAA9vRY.jpg","","en","","0","3","4","https://x.com/undefined/status/1814646959350718804","913118012294750209",
"1683118033349255169","Sun Jul 23 14:13:04 +0000 2023","0","RebelFest 2023 @realmacvill @la_gellis https://t.co/1yA9cf7NzC","1683118033349255169","https://pbs.twimg.com/ext_tw_video_thumb/1683117357122633728/pu/img/aQAtBFYhpgMBDLxk.jpg","","de","","0","0","0","https://x.com/undefined/status/1683118033349255169","23327863",
"1917659447352082836","Wed Apr 30 19:16:55 +0000 2025","24","🇮🇪 Gweedore Donegal this Friday to kick of the 2025 Rebelfest 🇮🇪 https://t.co/L7JHGqKgGu","1917659447352082836","https://pbs.twimg.com/media/GpzlGuqXoAALe_Y.jpg","","en","","1","0","1","https://x.com/undefined/status/1917659447352082836","1270986740782845954",
"1961999817527492631","Sun Aug 31 03:49:43 +0000 2025","1","Info cancelan tiket yk rebelfest ??","1961999817527492631","","","in","","0","1","0","https://x.com/undefined/status/1961999817527492631","1198203230783590401",
"1642254874938167301","Sat Apr 01 19:57:28 +0000 2023","8","Had a great time at the @TravisRebels #rebelfest today. Go team CTE! @AISD_CTE https://t.co/OzKfBAEkpO","1642254874938167301","https://pbs.twimg.com/media/Fsp2EOwWcAI2w6E.jpg","","en","","0","0","2","https://x.com/undefined/status/1642254874938167301","564034286",
"1954222151919116518","Sat Aug 09 16:44:03 +0000 2025","10","Mugi-mugi dha seneng olehe nyengkuyung debut Mind V. Maturnuwun. Jika dereng marem njo dituntaske menyang YK Rebelfest. Kabarnya menurut insta story Slinky Bones akan ada satu lagu lagi yang lebih chaos. Di panggung yang lebih besar dan sound yang lebih menggelegar. https://t.co/IM5ehCYUfB","1954222151919116518","https://pbs.twimg.com/media/Gx7Krz0b0AABEe-.jpg","","in","","1","0","0","https://x.com/undefined/status/1954222151919116518","601922499",
"1962557669178532317","Mon Sep 01 16:46:25 +0000 2025","0","YK REBELFEST 2025 https://t.co/26jwWbct45","1962557669178532317","https://pbs.twimg.com/media/GzxnyraboAAcCfa.jpg","","no","","0","0","0","https://x.com/undefined/status/1962557669178532317","1574268022789148672",
"1673377280024887313","Mon Jun 26 17:06:48 +0000 2023","0","Lo del sábado fue increíble! Nos vemos pronto! #bordeauxmusica #rebelfest https://t.co/XcYRbQvucx","1673377280024887313","https://pbs.twimg.com/media/FzkHwoYXwAAzBif.jpg","","es","","0","0","0","https://x.com/undefined/status/1673377280024887313","1402442931257106432",
"1943247848067285406","Thu Jul 10 09:56:05 +0000 2025","8","🇮🇪 Busy Weekend Ahead 🇮🇪 Friday 11th - on stage 10pm Alongside Irish Brigade New Era &amp; Shea Doolin ️ Sat 12th - Doors 2pm - 12th Rebelfest Alongside The Irish Brigade Shea Dollin Bo Loughran &amp; Shaun Mc Cafferty ️ Sun 13th - 6pm Rebel Sunday Railway Inn Fintown ️ https://t.co/Sd0ylhusRj","1943247848067285406","https://pbs.twimg.com/media/GvfNnqVW8AACLME.jpg","","en","","0","0","0","https://x.com/undefined/status/1943247848067285406","1270986740782845954",
"1945136276501627070","Tue Jul 15 15:00:01 +0000 2025","0","Rebel Fest will be this Saturday from 10:00 to 12:00 at the Haralson County High School Gym. We will be handing out pencil pouches and pencils to students getting ready to start the new school year. We hope to see everyone! #RebelFest #BackToSchool #HSF #HCSO https://t.co/LYFF5Nq1Em","1945136276501627070","https://pbs.twimg.com/media/Gv1nZDyXoAEoOEU.jpg","","en","","0","0","0","https://x.com/undefined/status/1945136276501627070","913118012294750209",
"1960478807128985854","Tue Aug 26 23:05:46 +0000 2025","7","info barengan rebelfest","1960478807128985854","","","in","","0","0","0","https://x.com/undefined/status/1960478807128985854","1455547844073451527",
"1945953404720726159","Thu Jul 17 21:07:00 +0000 2025","0","We are honored to be a part of Rebel Fest coming up this Saturday from 10-12 at the Haralson County high School Gym where we will be giving out pencil pouches and pencils. We enjoy this amazing community event each year and look forward to seeing y'all there! #RebelFest #HCSO https://t.co/Y0lPey0HqH","1945953404720726159","https://pbs.twimg.com/media/GwATrLrXsAIjGrf.jpg","","en","","0","0","0","https://x.com/undefined/status/1945953404720726159","913118012294750209",
"1862605542344044763","Fri Nov 29 21:12:21 +0000 2024","4"," Christmas Rebelfest! Join us on Saturday 28th December for an unforgettable evening with Eimear Rebel Shea Doolin and Stiofan! Doors open at 6:30 PM Don t miss out on this night of vibrant tunes and holiday cheer! ️ Tickets available via https://t.co/ZCvEDuovqi","1862605542344044763","https://pbs.twimg.com/media/GdlN3okXcAAx0u6.jpg","","en","","0","2","0","https://x.com/undefined/status/1862605542344044763","1270986740782845954",
"1959969879907598765","Mon Aug 25 13:23:28 +0000 2025","2","[𝗡𝗲𝘄 𝗔𝗿𝗿𝗶𝘃𝗮𝗹] Tshirt For Revenge Perayaan Patah Hati IDR 225.000 - Available size M L XL XXL Order via Shopee click link on bio! Cash On Delivery https://t.co/ZodGJ9Vj9Z Next Stop Xtreme Mobile Store - 31 Agustus 2025 di YK REBELFEST Stadion Maguwoharjo https://t.co/aVqGIHxjEQ","1959969879907598765","https://pbs.twimg.com/media/GzM2NtbbkAAr8L5.jpg","","en","","0","1","0","https://x.com/undefined/status/1959969879907598765","436617891",
"1786390322383131052","Fri May 03 13:40:17 +0000 2024","1","So Rebelfest tonight in Gweedore and then off to Buncrana and the Derry jazz festival tomorrow! Some craic this weekend","1786390322383131052","","","en","","0","0","2","https://x.com/undefined/status/1786390322383131052","1639307325944086543",
"1679960190186127360","Fri Jul 14 21:04:56 +0000 2023","4","A reminder that REBEL FEST is tomorrow at the Haralson County High School from 10-12. We hope to see y all there! #HaralsonCounty #RebelFest #HCSO https://t.co/ef2uPvjNPY","1679960190186127360","https://pbs.twimg.com/media/F1Bq4-HWAAEWKSh.jpg","","en","","0","0","1","https://x.com/undefined/status/1679960190186127360","913118012294750209",
"1673658156285677570","Tue Jun 27 11:42:54 +0000 2023","0","RebelFest 2023- Tiny Rebel Brewery Rogerstone June 30th- July 2nd. https://t.co/M4SjEK6ZqW","1673658156285677570","https://pbs.twimg.com/media/FzoHOMmXsAkytTE.jpg","","en","","0","0","0","https://x.com/undefined/status/1673658156285677570","2843791068",
"1680320224623575040","Sat Jul 15 20:55:35 +0000 2023","13","More photos from REBEL FEST today we had such a great time meeting families from across Haralson County! A big thank you to Family Connections and the Christian Community Council for putting on the event and inviting us. #HaralsonCounty #RebelFest #Community #HCSO https://t.co/put55PmZ8O","1680320224623575040","https://pbs.twimg.com/media/F1GySTbWIAApY4A.jpg","","en","","0","0","2","https://x.com/undefined/status/1680320224623575040","913118012294750209",
"1958480144676315380","Thu Aug 21 10:43:47 +0000 2025","0","di iming iming i delok rebelfest + beranda ig isi e rebelfest = nggrundel atiku","1958480144676315380","","","in","","0","2","0","https://x.com/undefined/status/1958480144676315380","1616304667822284800",
"1962785343695905151","Tue Sep 02 07:51:07 +0000 2025","2","Tickets now on sale ️ Jan 3rd Celtic v Rangers + RebelFest @ Bar 67 Delighted to confirm Damian Quinn joins us 🇮🇪 These always sell out fast grab yours quick! https://t.co/MkAwPRx4TR https://t.co/2FWYlKPit9","1962785343695905151","https://pbs.twimg.com/media/Gz023lxWAAAaME0.jpg","","en","","0","0","1","https://x.com/undefined/status/1962785343695905151","1400328102820130820",
"1962021630143844362","Sun Aug 31 05:16:23 +0000 2025","1","Masih butuh 1 tiket cancelan rebelfest ","1962021630143844362","","","in","","0","1","0","https://x.com/undefined/status/1962021630143844362","1091341656765345792",
"1938290945457615125","Thu Jun 26 17:39:07 +0000 2025","5","🇮🇪 Fantastic Devenish Earlybird Tickets Ends this Sunday - Last chance to grab them 🇮🇪 Over 200 Gone already Massive Full Day Rebelfest ️ https://t.co/QSxaxWXzEp https://t.co/CGhNoE8E6k","1938290945457615125","https://pbs.twimg.com/media/GuYxV9WXIAA040B.jpg","","en","","0","0","1","https://x.com/undefined/status/1938290945457615125","1270986740782845954",
"1944744415312195873","Mon Jul 14 13:02:54 +0000 2025","2","REBELFEST ngepasi bayaran jan e gas ra yo","1944744415312195873","","","in","","0","1","0","https://x.com/undefined/status/1944744415312195873","1592364212214325248",
"1853488568515408325","Mon Nov 04 17:24:45 +0000 2024","3"," BIG BELFAST XMAS REBELFEST My only upcoming Belfast Gig 🇮🇪 Massive Night with my band Shea Doolin &amp; Stiofan 🇮🇪 Get it booked &amp; organised Only £10 https://t.co/vjqMXbofDs https://t.co/u3qQiQsQF8","1853488568515408325","https://pbs.twimg.com/media/GbjqB9OXwAApNx6.jpg","","en","","0","0","0","https://x.com/undefined/status/1853488568515408325","1270986740782845954",
"1812896233066840345","Mon Jul 15 17:05:18 +0000 2024","2","Rebel Fest hosted by the Community Christian Council and the Haralson Family Connection will be this Saturday from 10 12 at the Haralson County High School. We hope to see everyone there! #RebelFest #Community #HCSO https://t.co/c8GHERxj9j","1812896233066840345","https://pbs.twimg.com/media/GSizhCcXkAEshg_.jpg","","en","","0","0","0","https://x.com/undefined/status/1812896233066840345","913118012294750209",
"1961310446323208445","Fri Aug 29 06:10:24 +0000 2025","0","ada 2 tiket cancelamnAmore Pass konser Rebelfest nih yg minat silakan dm","1961310446323208445","","","in","","0","1","0","https://x.com/undefined/status/1961310446323208445","1800041770191040512",
"1079824033611464704","Mon Dec 31 19:38:06 +0000 2018","45","All roads lead to the #rebelfest https://t.co/rnxbXp1o08","1079824033611464704","https://pbs.twimg.com/media/DvxOOvwX0AYyxL3.jpg","","en","","0","2","7","https://x.com/undefined/status/1079824033611464704","1660183230",
"1124062894696615936","Thu May 02 21:27:32 +0000 2019","14","#rebelfest https://t.co/hJvaMovVC2 https://t.co/cXLwVLHULO","1124062894696615936","https://pbs.twimg.com/media/D5l5PTvXsBoXSFi.jpg","","qme","","0","0","2","https://x.com/undefined/status/1124062894696615936","1660183230",
"1181562375696048129","Tue Oct 08 13:29:57 +0000 2019","8","#RebelFest https://t.co/Jun9CZ0npP","1181562375696048129","https://pbs.twimg.com/media/EGXAtuAXUAAyolg.jpg","","qme","","0","2","0","https://x.com/undefined/status/1181562375696048129","955721395798970368",
"1020743950204747778","Sat Jul 21 18:54:56 +0000 2018","5","EN ROUTE TO #REBELFEST https://t.co/N8ElB6NhLn","1020743950204747778","https://pbs.twimg.com/media/DippNLVVQAAueG-.jpg","","en","","0","0","1","https://x.com/undefined/status/1020743950204747778","123583303",
"1519426265647833095","Wed Apr 27 21:20:25 +0000 2022","11","Gigs in Ireland this weekend. Fri/Sat - RebelFest Gwedore Donegal. Tickets https://t.co/qpxow8gKpO Sun - The Button Factory Dublin (sold out) https://t.co/rpKr0xrAbm","1519426265647833095","https://pbs.twimg.com/media/FRYWIhcWQAMGeqA.jpg","","en","","0","2","2","https://x.com/undefined/status/1519426265647833095","1660183230",
"1394364770535493643","Mon May 17 18:50:41 +0000 2021","9","#theatreisback @PlaygroundW10 #rebelfest https://t.co/nrrr84MoDD","1394364770535493643","https://pbs.twimg.com/media/E1nHXdfWUAA6sAS.jpg","","qme","","0","0","1","https://x.com/undefined/status/1394364770535493643","18096679",
"1046128922679803904","Sat Sep 29 20:05:45 +0000 2018","20","Come one come all! Rebelfest 2018. Come try to dunk the world s largest Rebel! #RebelPride #BigDean https://t.co/lA7oKC4fXd","1046128922679803904","https://pbs.twimg.com/ext_tw_video_thumb/1046128495682818048/pu/img/NDwxfW714zRPISG0.jpg","","en","","0","1","4","https://x.com/undefined/status/1046128922679803904","700703063095558144",
"1018529049059233792","Sun Jul 15 16:13:43 +0000 2018","84","Man what a blast!!! #Sumter you are so good to us. Thanks to Pam at Shuckers Sumter for hosting the most bitching party and the #Rebels for throwing this amazing 10 year bash! If you weren't there you missed out! #RebelFest #ontheroadwithJasmineCain #whitenoise #ontour #touring https://t.co/dGcugSJPtT","1018529049059233792","https://pbs.twimg.com/media/DiKKxSNXcAAh4Gm.jpg","","en","","1","1","4","https://x.com/undefined/status/1018529049059233792","24832285",
"1017820261662543872","Fri Jul 13 17:17:15 +0000 2018","56","Happy #FridayThe13th. We're driving to South Cackalacky. Tomorrow is #RebelFest! See you rebels at Shuckers Sumter for the 10th Annual fiasco with @ThemDirtyRoses. Shit show starts 4pm. #ontheroadwithJasmineCain #whitenoise #tour #rockshow #FemaleFrontedRock #livemusic #rockmusic https://t.co/6wuVhT3uIp","1017820261662543872","https://pbs.twimg.com/media/DiAGIV2WsAQUX2D.jpg","","en","","1","2","5","https://x.com/undefined/status/1017820261662543872","24832285",
"1260601376046034944","Wed May 13 16:02:43 +0000 2020","35","The virtual Rebelfest 2020 schedule is here! Get your festival gear ready and plan your long weekend accordingly! Only on Ottawa's Real Rock Rebel 101.7 #ROCKLOCAL #STAYHOME https://t.co/W8vmdAx42r","1260601376046034944","https://pbs.twimg.com/media/EX6N_n3WoAMC3sS.jpg","","en","","4","5","13","https://x.com/undefined/status/1260601376046034944","705858075740282880",
