"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1964281304695894043","Sat Sep 06 10:55:32 +0000 2025","3409","Slank calls out Freeport Listyo Sigit Puan Maharani and Prabowo Subianto during their performance at Pestapora. https://t.co/M7kOiHEMOU","1964281304695894043","https://pbs.twimg.com/ext_tw_video_thumb/1964280750582497280/pu/img/uE17q6fwV569CXGT.jpg","","tl","","712","584","622","https://x.com/undefined/status/1964281304695894043","1394211991116451843",
"1964018319100711314","Fri Sep 05 17:30:31 +0000 2025","8878","According to a fan DM Sukatani confirms Freeport was kicked out of Pestapora following performers demands. https://t.co/Xz2fMwe7Ro","1964018319100711314","https://pbs.twimg.com/media/G0GYQKKa0AAI9jT.jpg","","en","","182","110","846","https://x.com/undefined/status/1964018319100711314","1394211991116451843",
"1963970220961444206","Fri Sep 05 14:19:24 +0000 2025","35","oh hell pestapora kena attack sebab ambil sponsor oleh pt freeport yang bersalah dan masih aktif exploit orang Papua di indonesia. dan pestapora ada line up band yang vokal pasal isu hak manusia. either pestapora tak disclose their sponsorship earlier or...","1963970220961444206","","","in","","1","1","2","https://x.com/undefined/status/1963970220961444206","1018977198",
"1964275962029494325","Sat Sep 06 10:34:18 +0000 2025","0","Festival musik Pestapora 2025 menjadi sorotan usai memutuskan membatalkan kerja sama dengan PT Freeport Indonesia. Hal itu diungkap langsung oleh pihak promotor Kiki Aulia Ucup yang tegas mengungkap Freeport tak lagi terikat dengan Pestapora. Per hari ini Sabtu tanggal 6 https://t.co/tCVyeV1ERj","1964275962029494325","https://pbs.twimg.com/media/G0KCaq4XsAAC7n5.jpg","","in","","0","1","0","https://x.com/undefined/status/1964275962029494325","231355136",
"1967188016885322021","Sun Sep 14 11:25:46 +0000 2025","1","Hello You(th)! Pestapora adalah salah satu festival musik yang paling ditunggu orang muda setiap tahunnya karena banyak musisi dan idola mereka tampil. #Pestapora #Pestapora2025 #Freeport #IYCTC #LindungiKiniNanti #SaveOurSurroundings https://t.co/mY03Q9JVwA","1967188016885322021","https://pbs.twimg.com/media/G0zbAhjboAAOhus.jpg","","in","","0","1","1","https://x.com/undefined/status/1967188016885322021","1402879163980140547",
"1964574968236437791","Sun Sep 07 06:22:27 +0000 2025","360","Dari cara orang bersikap atas situasi Pestapora dan Freeport ini jadi keliatan siapa berdiri di mana. Ini kita lagi bicara tentang nyawa saudara-saudara di Papua. Kita lagi bicara tentang hak dasar orang untuk punya kehidupan di tanahnya sendiri.","1964574968236437791","","","in","","1","3","189","https://x.com/undefined/status/1964574968236437791","95891609",
"1964009665114886314","Fri Sep 05 17:15:01 +0000 2025","1534","@IndoPopBase - Konflik Pestapora dan Freeport : Pestapora festival musik Indonesia dikritik karena bekerja sama dengan Freeport-McMoRan perusahaan tambang AS yang mengoperasikan tambang Grasberg di Papua. Tambang ini dikenal merusak lingkungan dan menimbulkan masalah hak asasi manusia ","1964014418221822317","","IndoPopBase","in","","22","12","277","https://x.com/undefined/status/1964014418221822317","1746522944866803712",
"1964296049788383690","Sat Sep 06 11:54:07 +0000 2025","17","pestapora be like how tf did they build this without any freeport money","1964296049788383690","","","en","","0","0","2","https://x.com/undefined/status/1964296049788383690","135063838",
"1964681295264641532","Sun Sep 07 13:24:57 +0000 2025","1","Kontroversi Sponsorship Perusahaan Tambang PT. Freeport di Pestapora 2025. (A Thread) https://t.co/Ds5oFFiXOS","1964681295264641532","https://pbs.twimg.com/media/G0PzGehaoAAaChX.jpg","","in","","0","2","0","https://x.com/undefined/status/1964681295264641532","1219375372082397184",
"1966043603429638245","Thu Sep 11 07:38:17 +0000 2025","1","Buzzernya si ucup pestapora x freeport kenceng banget apa buat nutupin yg sempet di post di IG soal dia terduga kasus kekerasan seksual? https://t.co/DSqcf4Zqts","1966043603429638245","https://pbs.twimg.com/media/G0jKO3maMAUuaQS.jpg","","in","","0","1","0","https://x.com/undefined/status/1966043603429638245","153527359",
"1967188016885322021","Sun Sep 14 11:26:08 +0000 2025","0","Tapi tahun ini Pestapora menjadi sorotan karena kecolongan @IDFreeport menjadi sponsor. Dari kasus ini kita belajar kalau ternyata peran sponsor itu tidak hanya soal dana tapi juga nilai dan etika yang dimiliki. #Pestapora #Pestapora2025 #Freeport #IYCTC #LindungiKiniNanti https://t.co/gPQi6r8nFz","1967188110024077338","https://pbs.twimg.com/media/G0zbFcqaIAAiWYZ.jpg","iyctc_id","in","","0","1","0","https://x.com/undefined/status/1967188110024077338","1402879163980140547",
"1964178558563340326","Sat Sep 06 04:07:15 +0000 2025","621","Sudah lihat band-band yang mundur dari Pestapora karena kehadiran Freeport sebagai sponsor? Beli merch mereka support. Setelah ini kita terhubung lebih jauh dengan hadir di gigs alternatif aksi di jalan diskusi publik apapun bentuknya. Ini baru permulaan jangan berhenti di","1964178558563340326","","","in","","7","3","341","https://x.com/undefined/status/1964178558563340326","72192034",
"1964659073309159798","Sun Sep 07 11:56:39 +0000 2025","12","Aksi protes terhadap sponsor tambang di dunia musik kembali menguat. Sejumlah musisi Tanah Air secara serentak membatalkan penampilan mereka di festival musik Pestapora 2025 setelah mengetahui PT Freeport Indonesia menjadi salah satu sponsor acara. Grup musik Rebellion Rose https://t.co/vWgT4UJcYT","1964659073309159798","https://pbs.twimg.com/amplify_video_thumb/1964654858134249472/img/ruglOB-CURt6HZoT.jpg","","in","","1","1","0","https://x.com/undefined/status/1964659073309159798","58880688",
"1964640029894226240","Sun Sep 07 10:40:59 +0000 2025","16","Kita semua sangat merindukan seni pengungkapan peristiwa sosial oleh musisi melalui musik. Menggelar pestapora bersama pihak yang telah merampas wilayah adat dan perusak lingkungan terbesar seharusnya tidak dilakukan oleh penggiat seni. Freeport Minggu Malming Senin Sion https://t.co/FYR0kPKiLz","1964640029894226240","https://pbs.twimg.com/ext_tw_video_thumb/1964639934326665216/pu/img/V_KMDn25OM9PB6IC.jpg","","in","","1","3","7","https://x.com/undefined/status/1964640029894226240","1286094926912958466",
"1964045747122557041","Fri Sep 05 19:19:30 +0000 2025","12","Sebenderang ini keikutsertaan Freeport dalam event musik pestapora 2025 ini. Apakah musisi vokalis dan band yang tampil di pestapora tidak tahu keterlibatan sponsorship Freeport? https://t.co/CxkbNUloK9","1964045747122557041","https://pbs.twimg.com/media/G0GxMXWbUAEZJoL.jpg","","in","","0","1","1","https://x.com/undefined/status/1964045747122557041","1599971786178760705",
"1964177042271871136","Sat Sep 06 04:01:14 +0000 2025","3","softex marceng gudang garam september berkah pestapora freeport nct wish cosmas sylus surat dari lazada wapres gibran haechan mv images crzy maulid nabi muhammad saw grabfood x williamest rasulullah aj lee wts jasa buzzer rich man #zonajajan #zonatest #zonauangᅠᅠᅠ https://t.co/fhlitGDgdF","1964177042271871136","https://pbs.twimg.com/media/G0IomQibsAA31Xv.jpg","","in","","0","0","2","https://x.com/undefined/status/1964177042271871136","1900150123906375680",
"1964214392976769321","Sat Sep 06 06:29:39 +0000 2025","11","Lagu semegah dan semagis ini kalo dibawain di Pestapora juga artis2 lainnya bakal mundur sendiri walaupun tanpa freeport takut kebanting banget soalnya Ayang-ayang: Sasya arkhisna https://t.co/P6dyCuGPU6","1964214392976769321","https://pbs.twimg.com/amplify_video_thumb/1964213342832095232/img/5oTqFjOYN5HbNdrg.jpg","","in","","0","0","1","https://x.com/undefined/status/1964214392976769321","182395017",
"1964029460631695647","Fri Sep 05 18:14:47 +0000 2025","27","Menyikapinya Dengan Tema Pestapora Tahun Ini Keberadaan Freeport Melipatgandakan Kesan Konyol Festival Kalian. Buruan Berbenah","1964029460631695647","","","in","","0","0","3","https://x.com/undefined/status/1964029460631695647","1211911516036853760",
"1964217405728604306","Sat Sep 06 06:41:37 +0000 2025","8","Menyelenggarakan pesta musik ditengah situasi Indonesia kek gini emg kurang etis terkesan nirempati Pestapora Freeport Ucup https://t.co/Dg4X3Rg2Pj","1964217405728604306","https://pbs.twimg.com/media/G0JNPF5bUAIUr-C.jpg","","in","","0","1","2","https://x.com/undefined/status/1964217405728604306","1632567952951365632",
"1963923426361667668","Fri Sep 05 11:13:27 +0000 2025","210","Apakah Kesediaan Pestapora Melanjutkan Festivalnya Dalam Situasi Yang Sedemikian Kita Tau Lagi Berantakan Dikarenakan Katalisatornya Adalah Freeport? ","1963923426361667668","","","in","","3","3","56","https://x.com/undefined/status/1963923426361667668","1211911516036853760",
"1964198693160308937","Sat Sep 06 05:27:16 +0000 2025","270","Satu yang mungkin Pestapora lupa Freeport bisa kasih tahu ke brand lain untuk tidak jadi sponsor tahun depan. Kenapa? Duit sudah masuk tiba-tiba diputus sepihak. Damaging their reputation. Brand enggak akan suka yang begini-begini. Siap-siap backfire. ","1964198693160308937","","","in","","13","17","94","https://x.com/undefined/status/1964198693160308937","1805234582926864384",
"1964144606125395978","Sat Sep 06 01:52:20 +0000 2025","71","Festival musik Pestapora resmi menghentikan kerja sama dengan PT Freeport Indonesia mulai Sabtu (6/9/2025). Pengumuman itu disampaikan melalui akun Instagram resminya pada Sabtu dini hari. Keputusan ini diambil setelah sejumlah band yang masuk dalam daftar penampil memilih https://t.co/G0fgzJv3NZ","1964144606125395978","https://pbs.twimg.com/media/G0IKqDrbUAMOulV.jpg","","in","","4","6","36","https://x.com/undefined/status/1964144606125395978","23343960",
"1964189411907948565","Sat Sep 06 04:50:23 +0000 2025","2","Kasian anak2 muda Malaysia yg dg antusias datang ke Jakarta utk nonton Pestapora. Mungkin keganggu insiden hadirnya Freeport Tetap enjoy Jakarta. Alternatif mampirlah ke Kramat Raya. Di sana berjejer Nasi Kapau nasi padang versi sikit beda :) Jakarta tetap asik tanpa Freeport https://t.co/LW4wqzDzVJ","1964189411907948565","https://pbs.twimg.com/media/G0Iz23pbUAAamVV.jpg","","in","","0","1","1","https://x.com/undefined/status/1964189411907948565","59963411",
"1964547458249478374","Sun Sep 07 04:33:08 +0000 2025","65","Dan legend itu tampil di pestapora membawakan hits2 jadulnya antara lain: - Tertatih 1999 - Pagi Yang Menakjubkan 2000 - Berai 1999 - Untuk Perempuan 2003 - PeDe 1999 #sheilaon7 #pestapora2025 Gitu aja kok Freeport. https://t.co/O7nKQHycM7","1964547458249478374","https://pbs.twimg.com/ext_tw_video_thumb/1964547294717526017/pu/img/e2iZlVWc2UUaLF33.jpg","","in","","3","8","29","https://x.com/undefined/status/1964547458249478374","830258717341806592",
"1964126015829188870","Sat Sep 06 00:38:28 +0000 2025","290","Hey @PestaPestapora tim klen ini kurang riset kurang baca atau ya emg nirempati dan ga punya keberpihakan sih? PT Freeport Indonesia itu perusahaan tambang PERTAMA di Indonesia pasca lahirnya UU Penanaman Modal Asing. Nah UU itu ditandatangani sama Soekarno hidup di era","1964126015829188870","","","in","","1","6","88","https://x.com/undefined/status/1964126015829188870","1060808889770360832",
"1740726433633440141","Fri Dec 29 13:28:17 +0000 2023","413","Selama bertahun2 mengeruk hasil alam Papua PT Freeport tidak pernah bayar pajak air permukaan ke Pemerintah Papua Hanya Alm Lukas Enembe yg berani tuntut Freeport untuk bayar.. oleh freeport digugat di pengadilan akhirnya pemprov papua menang freeport harus bayar. https://t.co/JbiejgyXtB","1740726433633440141","https://pbs.twimg.com/media/GChNdDDa0AEi9HP.jpg","","in","","12","14","135","https://x.com/undefined/status/1740726433633440141","771460293566140416",
"1845840268337303648","Mon Oct 14 14:53:08 +0000 2024","267","Breaking News ‼️ Smelter Freeport Indonesia di Gresik MELEDAK ️️ Senin (14/10) petang. https://t.co/xrP951H2ml","1845840268337303648","https://pbs.twimg.com/ext_tw_video_thumb/1845839597726728192/pu/img/8mE7jKFDGCovm8Wl.jpg","","in","","4","34","62","https://x.com/undefined/status/1845840268337303648","1407985647738966017",
"1965313483076927709","Tue Sep 09 07:17:02 +0000 2025","2"," Rp185 Triliun kerugian ekologis akibat Freeport. Sungai tercemar hutan rusak masyarakat adat tersingkir. Pestapora 2025 diguncang penolakan sejumlah musisi memilih mundur karena sponsor Freeport. https://t.co/RsSE4QSbPA","1965313483076927709","https://pbs.twimg.com/media/G0YyMl_XgAAvZZ0.jpg","","in","","0","1","0","https://x.com/undefined/status/1965313483076927709","1682025145446330381",
"1964187725667418562","Sat Sep 06 04:43:41 +0000 2025","3503","#intinyadeh Pestapora dpt backlash krn jadiin Freeport sbg sponsornya. Para performer baru tau di penghujung Day 1 (malam). Pada protes. Akhirnya Pestapora ngumumin mutus kerjasama dgn Freeport Day 2-3 udh gak terafiliasi. .Feast &amp; Hindia mutusin narik diri dari Pestapora.","1964187725667418562","","","in","","32","38","576","https://x.com/undefined/status/1964187725667418562","1525880650829467648",
"1964298351622475843","Sat Sep 06 12:03:16 +0000 2025","96","Terlepas dari alasannya saya berharap pihak Pestapora bisa mendapatkan mediator yang bagus untuk menyepakati perdamaian diluar pengadilan dengan Freeport. Karena kalau sudah masuk pengadilan percayalah dari legal standing murni saja posisi Pestapora sudah lemah sekali.","1964298351622475843","","","in","","3","3","38","https://x.com/undefined/status/1964298351622475843","1536157859355824128",
"1967188016885322021","Sun Sep 14 11:26:23 +0000 2025","0","Pertanyaannya apakah hanya Freeport? Atau sebenarnya ada pola lebih besar yang biasa bersembunyi di balik panggung hiburan kita? #Pestapora #Pestapora2025 #Freeport #IYCTC #LindungiKiniNanti #SaveOurSurroundings https://t.co/fGufttyZsv","1967188171449573704","https://pbs.twimg.com/media/G0zbLDAakAMXVoe.jpg","iyctc_id","in","","0","0","0","https://x.com/undefined/status/1967188171449573704","1402879163980140547",
"1964522751219421238","Sun Sep 07 02:54:57 +0000 2025","95","Ada anak stand-up yg nyeletuk soal Pestapora 2025 menghujat di medsos menggiring seolah itu masalah besar. Ada event hiburan yg disponsori perusahaan Freeport tayang di TV nasional seperti KompasTV kok adem ayem ya ndak ada yg ribut boikat boikot atau teriak-teriak soal https://t.co/GZ01pDWlgd","1964522751219421238","https://pbs.twimg.com/media/G0NjBvCbUAMUYBi.jpg","","in","","4","8","28","https://x.com/undefined/status/1964522751219421238","235931838",
"1964898977020846104","Mon Sep 08 03:49:56 +0000 2025","15","Cek IG story-nya Dicky Senda tentang pestapora dan freeport.","1964898977020846104","","","in","","4","1","11","https://x.com/undefined/status/1964898977020846104","75231159",
"1967658996762095634","Mon Sep 15 18:37:16 +0000 2025","3","This is perhaps one of the many reasons Freeport tries to whitewash its image by sponsoring events such as Pestapora and stand-up comedy shows.","1967658996762095634","","","en","","0","0","0","https://x.com/undefined/status/1967658996762095634","1647277263438659586",
"1964343243451355414","Sat Sep 06 15:01:39 +0000 2025","40","freeport di pestapora itu jangan2 cuman pengalihan issue waterbomb bali affliate rans entertainment yg juga digelar hari ini juga kah? wkwkkwkw ngga ada yg ngecam.","1964343243451355414","","","in","","1","3","10","https://x.com/undefined/status/1964343243451355414","1545271727521169411",
"1964198664101831103","Sat Sep 06 05:27:09 +0000 2025","127","kemarin nonton di Kompas TV ada lomba stand up yang diselenggarakan Kompas dan Freeport Indonesia.. sebenernya sempat bertanya2 dalam hati..... makanya komika pada diam2 saja ya kasus Pestapora hehehe","1964198664101831103","","","in","","0","3","16","https://x.com/undefined/status/1964198664101831103","79154216",
"1964194348897046593","Sat Sep 06 05:10:00 +0000 2025","24","Pestapora Putus Kerja Sama dengan PT Freeport Indonesia https://t.co/qR835I0XPc","1964194348897046593","","","in","","0","3","10","https://x.com/undefined/status/1964194348897046593","4187275698",
"1964185854559342808","Sat Sep 06 04:36:15 +0000 2025","6","agak campur buat info2 aja kawan ada info atau pendapat atau masukan lain mari ngobrol dan berbagi hal hal kebaikan. Momen Haru PHK Karyawan PT. Gudang Garam PT. Freeport Indonesia. Pestapora sekali lagi guru khususnya guru honorer diperhatikan pak Prabowo Sri Mulyani https://t.co/RUfWlLXVcJ","1964185854559342808","https://pbs.twimg.com/ext_tw_video_thumb/1964185498114732032/pu/img/DFQykKT7_9gzmRB0.jpg","","in","","0","1","2","https://x.com/undefined/status/1964185854559342808","1468598545",
"1964463628532277679","Sat Sep 06 23:00:01 +0000 2025","62","Pestapora 2025 terendus disponsori perusahaan tambang yakni Freeport. Kabar tersebut beredar di media social hingga menuai perbincangan publik dan komentar warganet. Bahkan beredar kabar Band Sukatani diduga membatalkan tampilnya di Pestapora 2025 karena pergelaran tersebut https://t.co/jlmszk3FCy","1964463628532277679","https://pbs.twimg.com/media/G0Lvr9uW8AA46C7.jpg","","in","","2","10","22","https://x.com/undefined/status/1964463628532277679","55507370",
"1964247058367610915","Sat Sep 06 08:39:27 +0000 2025","20","Festival Director Pestapora 2025 Kiki Ucup menyampaikan permintaan maaf atas kontroversi kerja sama dengan PT Freeport Indonesia. Ia menegaskan tidak ada aliran dana sedikit pun dari Freeport dan pihaknya resmi memutus kerja sama tersebut. Pestapora akan menanggung seluruh https://t.co/CObHcG2nlB","1964247058367610915","https://pbs.twimg.com/media/G0Jnx4UbUAAx7Po.jpg","","in","","0","3","5","https://x.com/undefined/status/1964247058367610915","55507370",
"1964955036599087597","Mon Sep 08 07:32:42 +0000 2025","0","Gue spill ya kronologinya ges.... abis baca beritanya dari idn Gue ngerasa kasus Pestapora Freeport ini vibes-nya kayak first date awkward sih.","1964955036599087597","","","in","","0","1","0","https://x.com/undefined/status/1964955036599087597","1361159131097300995",
"1964234839315349940","Sat Sep 06 07:50:54 +0000 2025","2","Semoga yang nolak kehadiran Freeport di pestapora juga menolak kehadiran cowok tambang di hidupnya. Nolak freeport tapi ga nolak laki yg kerja di freeport ya munafique dong sayang","1964234839315349940","","","in","","0","2","0","https://x.com/undefined/status/1964234839315349940","1249824002375208960",
"1964554009609720172","Sun Sep 07 04:59:10 +0000 2025","0","Kiki aulia ucup turun temui penonton untun menyampaikan permintaan maaf atas hadirnya PT Freeport Indonesia sebagai sponsor di Pestapora 2025 @pestapora Vt/mylittlepisces #pestapora #konserjakarta #jktkonser #jakarta #reelsjakarta #beritaviral #mediaevent https://t.co/Wa7EVGT2kJ","1964554009609720172","https://pbs.twimg.com/amplify_video_thumb/1964553923521589248/img/jaerFlrqDsYl9E_N.jpg","","in","","0","0","0","https://x.com/undefined/status/1964554009609720172","1356852017642135553",
"1964871476408160644","Mon Sep 08 02:00:40 +0000 2025","0","mantep banget warga - wargi pestapora menanggapi perihal sponsorship freeport dengan pestapora pada kritis2 banget. yg ini juga dong kalau bisa jgn pada adem ayem sangat ditunggu kok pandangan solutif kalian perihal beginian apalagi klian2 yg sudah expertise itu peehhhh https://t.co/XrHKrQ9KiM","1964871476408160644","https://pbs.twimg.com/media/G0SgMHpW0AENGjf.jpg","","in","","0","1","0","https://x.com/undefined/status/1964871476408160644","1808741394934288384",
"1964313956668817750","Sat Sep 06 13:05:17 +0000 2025","42","News 1. Kasus Nadiem Makarim sama seperti Tom Lembong? 2. Sekelas Gudang Garam banyak karyawannya kena PHK apakah dampak dari naiknya pajak rokok? 3. Pestapora memutuskan kerjasama dengan PT Freeport sejumlah seniman pun turut tidak hadir? https://t.co/zf8wP6WOCz","1964313956668817750","https://pbs.twimg.com/media/G0Kk9ojbwAAJP2P.jpg","","in","","0","1","7","https://x.com/undefined/status/1964313956668817750","1632567952951365632",
"1964551602326634707","Sun Sep 07 04:49:36 +0000 2025","1","[VIDEO] Gara-gara Freeport! Band Besar di Pestapora Batal Manggung! Pestapora memutus kontrak kerja sama. Kami juga memastikan tidak ada kehadiran PT Freeport Indonesia di Pestapora 2025 ujarnya. https://t.co/g8Op0T0ARI","1964551602326634707","https://pbs.twimg.com/amplify_video_thumb/1964551443932712960/img/7qXRrxu8EdHNI34c.jpg","","in","","0","0","0","https://x.com/undefined/status/1964551602326634707","1272348350",
"1965553814364454967","Tue Sep 09 23:12:02 +0000 2025","0","belakangan ini dunia musik dihebohkan oleh satu nama Freeport keputusan dari pestapora untuk menggandeng PT Freeport Indonesia sebagai sponsor memicu kontroversi - idbaruid - https://t.co/HFOmyv4KTV","1965553814364454967","https://pbs.twimg.com/media/G0cMxxZbAAAv4UO.jpg","","in","","0","0","0","https://x.com/undefined/status/1965553814364454967","1311641911371821058",
